Star,Kepler-268,Kepler-268,,6081.00,1.13
Planet,Kepler-268 c,Kepler-268,Kepler-268,83.44639300,3.380
System,Kepler-269
Star,Kepler-269,Kepler-269,,5847.00,0.92
Planet,Kepler-269 b,Kepler-269,Kepler-269,5.32671800,2.470
System,Kepler-269
Star,Kepler-269,Kepler-269,,5847.00,0.92
Planet,Kepler-269 c,Kepler-269,Kepler-269,8.12789900,1.690
System,Kepler-27
Star,Kepler-27,Kepler-27,,5400.00,0.65
Planet,Kepler-27 b,Kepler-27,Kepler-27,15.33480000,4.000
System,Kepler-27
Star,Kepler-27,Kepler-27,,5400.00,0.65
Planet,Kepler-27 c,Kepler-27,Kepler-27,31.33090000,4.900
System,Kepler-27
Star,Kepler-27,Kepler-27,,5251.00,0.93
Planet,Kepler-27 d,Kepler-27,Kepler-27,6.54628992,2.706
System,Kepler-270
Star,Kepler-270,Kepler-270,,6067.00,1.17
Planet,Kepler-270 b,Kepler-270,Kepler-270,11.47609400,2.010
System,Kepler-270
Star,Kepler-270,Kepler-270,,6067.00,1.17
Planet,Kepler-270 c,Kepler-270,Kepler-270,25.26288700,1.770
System,Kepler-271
Star,Kepler-271,Kepler-271,,5555.00,0.90
Planet,Kepler-271 b,Kepler-271,Kepler-271,10.43547805,1.230
System,Kepler-271
Star,Kepler-271,Kepler-271,,5555.00,0.90
Planet,Kepler-271 c,Kepler-271,Kepler-271,7.41086267,0.950
System,Kepler-271
Star,Kepler-271,Kepler-271,,5555.00,0.90
Planet,Kepler-271 d,Kepler-271,Kepler-271,5.24972541,0.660
System,Kepler-272
Star,Kepler-272,Kepler-272,,5297.00,0.86
Planet,Kepler-272 b,Kepler-272,Kepler-272,2.97135300,1.430
System,Kepler-272
Star,Kepler-272,Kepler-272,,5297.00,0.86
Planet,Kepler-272 c,Kepler-272,Kepler-272,6.05734200,1.790
Satellite,Kepler-272 c Sat 1a,Kepler-272 c,Kepler-272,0.990000,No
System,Kepler-272
Star,Kepler-272,Kepler-272,,5297.00,0.86
Planet,Kepler-272 d,Kepler-272,Kepler-272,10.93730400,2.250
System,Kepler-273
Star,Kepler-273,Kepler-273,,5626.00,0.94
Planet,Kepler-273 b,Kepler-273,Kepler-273,2.93653200,1.500
System,Kepler-273
Star,Kepler-273,Kepler-273,,5626.00,0.94
Planet,Kepler-273 c,Kepler-273,Kepler-273,8.01492700,1.980
System,Kepler-274
Star,Kepler-274,Kepler-274,,6023.00,1.08
Planet,Kepler-274 b,Kepler-274,Kepler-274,11.63478800,1.540
System,Kepler-274
Star,Kepler-274,Kepler-274,,6023.00,1.08
Planet,Kepler-274 c,Kepler-274,Kepler-274,33.19786100,1.840
System,Kepler-275
Star,Kepler-275,Kepler-275,,6165.00,1.16
Planet,Kepler-275 b,Kepler-275,Kepler-275,10.30068200,2.340
System,Kepler-275
Star,Kepler-275,Kepler-275,,6165.00,1.16
Planet,Kepler-275 c,Kepler-275,Kepler-275,16.08813400,3.380
Satellite,Kepler-275 c Sat 1a,Kepler-275 c,Kepler-275,1.400000,Yes
System,Kepler-275
Star,Kepler-275,Kepler-275,,6165.00,1.16
Planet,Kepler-275 d,Kepler-275,Kepler-275,35.67606200,3.330
System,Kepler-276
Star,Kepler-276,Kepler-276,,6105.00,1.04
Planet,Kepler-276 b,Kepler-276,Kepler-276,14.12841000,2.870
System,Kepler-276
Star,Kepler-276,Kepler-276,,5779.00,1.10
Planet,Kepler-276 c,Kepler-276,Kepler-276,31.88400000,2.900
System,Kepler-276
Star,Kepler-276,Kepler-276,,5779.00,1.10
Planet,Kepler-276 d,Kepler-276,Kepler-276,48.64800000,2.800
System,Kepler-277
Star,Kepler-277,Kepler-277,,5946.00,1.12
Planet,Kepler-277 b,Kepler-277,Kepler-277,17.32400000,2.920
System,Kepler-277
Star,Kepler-277,Kepler-277,,5946.00,1.12
Planet,Kepler-277 c,Kepler-277,Kepler-277,33.00600000,3.360
System,Kepler-278
Star,Kepler-278,Kepler-278,,4991.00,1.08
Planet,Kepler-278 b,Kepler-278,Kepler-278,30.16054600,4.070
System,Kepler-278
Star,Kepler-278,Kepler-278,,4991.00,1.08
Planet,Kepler-278 c,Kepler-278,Kepler-278,51.07877500,3.590
System,Kepler-279
Star,Kepler-279,Kepler-279,,6363.00,1.16
Planet,Kepler-279 b,Kepler-279,Kepler-279,12.30968100,3.620
System,Kepler-279
Star,Kepler-279,Kepler-279,,6689.45,1.10
Planet,Kepler-279 c,Kepler-279,Kepler-279,35.73600000,4.300
System,Kepler-279
Star,Kepler-279,Kepler-279,,6689.45,1.10
Planet,Kepler-279 d,Kepler-279,Kepler-279,54.41400000,3.100
System,Kepler-28
Star,Kepler-28,Kepler-28,M0 V,4590.00,0.75
Planet,Kepler-28 b,Kepler-28,Kepler-28,5.91230000,3.600
System,Kepler-28
Star,Kepler-28,Kepler-28,M0 V,4590.00,0.75
Planet,Kepler-28 c,Kepler-28,Kepler-28,8.98580000,3.400
System,Kepler-280
Star,Kepler-280,Kepler-280,,5744.00,0.96
Planet,Kepler-280 b,Kepler-280,Kepler-280,2.13954200,1.450
System,Kepler-280
Star,Kepler-280,Kepler-280,,5744.00,0.96
Planet,Kepler-280 c,Kepler-280,Kepler-280,4.80709100,2.010
System,Kepler-281
Star,Kepler-281,Kepler-281,,5723.00,0.95
Planet,Kepler-281 b,Kepler-281,Kepler-281,14.64600800,2.820
System,Kepler-281
Star,Kepler-281,Kepler-281,,5723.00,0.95
Planet,Kepler-281 c,Kepler-281,Kepler-281,36.33737300,5.310
System,Kepler-281
Star,Kepler-281,Kepler-281,,5717.00,0.98
Planet,Kepler-281 d,Kepler-281,Kepler-281,148.27200320,5.937
System,Kepler-282
Star,Kepler-282,Kepler-282,,5602.00,0.79
Planet,Kepler-282 b,Kepler-282,Kepler-282,9.22052400,1.010
System,Kepler-282
Star,Kepler-282,Kepler-282,,5602.00,0.79
Planet,Kepler-282 c,Kepler-282,Kepler-282,13.63872300,1.200
System,Kepler-282
Star,Kepler-282,Kepler-282,,5699.00,0.97
Planet,Kepler-282 d,Kepler-282,Kepler-282,24.80600000,2.460
System,Kepler-282
Star,Kepler-282,Kepler-282,,5699.00,0.97
Planet,Kepler-282 e,Kepler-282,Kepler-282,44.34700000,3.100
System,Kepler-283
Star,Kepler-283,Kepler-283,,4351.00,0.60
Planet,Kepler-283 b,Kepler-283,Kepler-283,11.00815100,2.130
System,Kepler-283
Star,Kepler-283,Kepler-283,,4351.00,0.60
Planet,Kepler-283 c,Kepler-283,Kepler-283,92.74371100,1.820
Satellite,Kepler-283 c Sat 1a,Kepler-283 c,Kepler-283,1.780000,No
Satellite,Kepler-283 c Sat 2b,Kepler-283 c,Kepler-283,0.950000,No
System,Kepler-284
Star,Kepler-284,Kepler-284,,5615.00,0.92
Planet,Kepler-284 b,Kepler-284,Kepler-284,12.69914900,2.240
System,Kepler-284
Star,Kepler-284,Kepler-284,,5615.00,0.92
Planet,Kepler-284 c,Kepler-284,Kepler-284,37.51445600,2.610
System,Kepler-285
Star,Kepler-285,Kepler-285,,5411.00,0.82
Planet,Kepler-285 b,Kepler-285,Kepler-285,2.63386700,1.340
System,Kepler-285
Star,Kepler-285,Kepler-285,,5411.00,0.82
Planet,Kepler-285 c,Kepler-285,Kepler-285,6.18667600,1.120
System,Kepler-286
Star,Kepler-286,Kepler-286,,5580.00,0.96
Planet,Kepler-286 b,Kepler-286,Kepler-286,1.79630200,1.240
System,Kepler-286
Star,Kepler-286,Kepler-286,,5580.00,0.96
Planet,Kepler-286 c,Kepler-286,Kepler-286,3.46809500,1.370
System,Kepler-286
Star,Kepler-286,Kepler-286,,5580.00,0.96
Planet,Kepler-286 d,Kepler-286,Kepler-286,5.91432300,1.330
System,Kepler-286
Star,Kepler-286,Kepler-286,,5580.00,0.96
Planet,Kepler-286 e,Kepler-286,Kepler-286,29.22128900,1.770
System,Kepler-287
Star,Kepler-287,Kepler-287,K7 V,5806.00,0.97
Planet,Kepler-287 b,Kepler-287,Kepler-287,20.34219900,2.330
System,Kepler-287
Star,Kepler-287,Kepler-287,K7 V,5806.00,0.97
Planet,Kepler-287 c,Kepler-287,Kepler-287,44.85189600,3.260
System,Kepler-288
Star,Kepler-288,Kepler-288,,5918.00,1.03
Planet,Kepler-288 b,Kepler-288,Kepler-288,6.09732600,1.670
System,Kepler-288
Star,Kepler-288,Kepler-288,,5918.00,1.03
Planet,Kepler-288 c,Kepler-288,Kepler-288,19.30577200,2.850
System,Kepler-288
Star,Kepler-288,Kepler-288,,5918.00,1.03
Planet,Kepler-288 d,Kepler-288,Kepler-288,56.63374200,2.670
System,Kepler-289
Star,Kepler-289,Kepler-289,,5990.00,1.08
Planet,Kepler-289 b,Kepler-289,Kepler-289,34.54500000,2.150
Satellite,Kepler-289 b Sat 1a,Kepler-289 b,Kepler-289,1.290000,No
System,Kepler-289
Star,Kepler-289,Kepler-289,,5990.00,1.08
Planet,Kepler-289 c,Kepler-289,Kepler-289,125.85180000,11.590
System,Kepler-289
Star,Kepler-289,Kepler-289,,5990.00,1.08
Planet,Kepler-289 d,Kepler-289,Kepler-289,66.06340000,2.680
System,Kepler-29
Star,Kepler-29,Kepler-29,,5378.00,0.76
Planet,Kepler-29 b,Kepler-29,Kepler-29,10.33974000,2.550
System,Kepler-29
Star,Kepler-29,Kepler-29,,5378.00,0.76
Planet,Kepler-29 c,Kepler-29,Kepler-29,13.28613000,2.340
System,Kepler-290
Star,Kepler-290,Kepler-290,,5147.00,0.80
Planet,Kepler-290 b,Kepler-290,Kepler-290,14.58934700,2.250
System,Kepler-290
Star,Kepler-290,Kepler-290,,5147.00,0.80
Planet,Kepler-290 c,Kepler-290,Kepler-290,36.77031000,2.700
System,Kepler-290
Star,Kepler-290,Kepler-290,,5142.00,0.84
Planet,Kepler-290 d,Kepler-290,Kepler-290,0.76401755,0.860
System,Kepler-291
Star,Kepler-291,Kepler-291,,6002.00,0.90
Planet,Kepler-291 b,Kepler-291,Kepler-291,3.54651100,2.160
System,Kepler-291
Star,Kepler-291,Kepler-291,,6002.00,0.90
Planet,Kepler-291 c,Kepler-291,Kepler-291,5.70078600,1.880
System,Kepler-292
Star,Kepler-292,Kepler-292,,5299.00,0.85
Planet,Kepler-292 b,Kepler-292,Kepler-292,2.58082700,1.320
System,Kepler-292
Star,Kepler-292,Kepler-292,,5299.00,0.85
Planet,Kepler-292 c,Kepler-292,Kepler-292,3.71533500,1.470
Satellite,Kepler-292 c Sat 1a,Kepler-292 c,Kepler-292,0.800000,No
Satellite,Kepler-292 c Sat 2b,Kepler-292 c,Kepler-292,1.820000,No
Satellite,Kepler-292 c Sat 3c,Kepler-292 c,Kepler-292,0.470000,Yes
System,Kepler-292
Star,Kepler-292,Kepler-292,,5299.00,0.85
Planet,Kepler-292 d,Kepler-292,Kepler-292,7.05567900,2.230
System,Kepler-292
Star,Kepler-292,Kepler-292,,5299.00,0.85
Planet,Kepler-292 e,Kepler-292,Kepler-292,11.97901000,2.670
System,Kepler-292
Star,Kepler-292,Kepler-292,,5299.00,0.85
Planet,Kepler-292 f,Kepler-292,Kepler-292,20.83423700,2.350
Satellite,Kepler-292 f Sat 1a,Kepler-292 f,Kepler-292,0.720000,No
System,Kepler-293
Star,Kepler-293,Kepler-293,,5804.00,0.94
Planet,Kepler-293 b,Kepler-293,Kepler-293,19.25419600,3.070
System,Kepler-293
Star,Kepler-293,Kepler-293,,5804.00,0.94
Planet,Kepler-293 c,Kepler-293,Kepler-293,54.15574300,3.830
Satellite,Kepler-293 c Sat 1a,Kepler-293 c,Kepler-293,1.610000,No
Satellite,Kepler-293 c Sat 2b,Kepler-293 c,Kepler-293,1.190000,No
Satellite,Kepler-293 c Sat 3c,Kepler-293 c,Kepler-293,1.840000,No
Satellite,Kepler-293 c Sat 4d,Kepler-293 c,Kepler-293,0.600000,No
System,Kepler-294
Star,Kepler-294,Kepler-294,,5913.00,0.95
Planet,Kepler-294 b,Kepler-294,Kepler-294,3.70121200,1.770
System,Kepler-294
Star,Kepler-294,Kepler-294,,5913.00,0.95
Planet,Kepler-294 c,Kepler-294,Kepler-294,6.62640000,2.710
System,Kepler-295
Star,Kepler-295,Kepler-295,,5603.00,0.89
Planet,Kepler-295 b,Kepler-295,Kepler-295,12.64516400,1.220
Satellite,Kepler-295 b Sat 1a,Kepler-295 b,Kepler-295,0.440000,Yes
System,Kepler-295
Star,Kepler-295,Kepler-295,,5603.00,0.89
Planet,Kepler-295 c,Kepler-295,Kepler-295,21.52625800,1.170
System,Kepler-295
Star,Kepler-295,Kepler-295,,5603.00,0.89
Planet,Kepler-295 d,Kepler-295,Kepler-295,33.88405400,1.360
System,Kepler-296
Star,Kepler-296,Kepler-296,M2 V,3740.00,0.50
Planet,Kepler-296 b,Kepler-296,Kepler-296,10.86438400,1.610
System,Kepler-296
Star,Kepler-296,Kepler-296,M2 V,3740.00,0.50
Planet,Kepler-296 c,Kepler-296,Kepler-296,5.84163660,2.000
System,Kepler-296
Star,Kepler-296,Kepler-296,M2 V,3740.00,0.50
Planet,Kepler-296 d,Kepler-296,Kepler-296,19.85029100,2.090
System,Kepler-296
Star,Kepler-296,Kepler-296,M2 V,3740.00,0.50
Planet,Kepler-296 e,Kepler-296,Kepler-296,34.14211000,1.530
System,Kepler-296
Star,Kepler-296,Kepler-296,M2 V,3740.00,0.50
Planet,Kepler-296 f,Kepler-296,Kepler-296,63.33627000,1.800
System,Kepler-297
Star,Kepler-297,Kepler-297,,5619.00,0.98
Planet,Kepler-297 b,Kepler-297,Kepler-297,38.87182600,2.870
System,Kepler-297
Star,Kepler-297,Kepler-297,,5619.00,0.98
Planet,Kepler-297 c,Kepler-297,Kepler-297,74.92013700,6.540
System,Kepler-297
Star,Kepler-297,Kepler-297,,5618.00,0.85
Planet,Kepler-297 d,Kepler-297,Kepler-297,150.01895110,32.600
System,Kepler-298
Star,Kepler-298,Kepler-298,,4465.00,0.66
Planet,Kepler-298 b,Kepler-298,Kepler-298,10.47546400,1.960
System,Kepler-298
Star,Kepler-298,Kepler-298,,4465.00,0.66
Planet,Kepler-298 c,Kepler-298,Kepler-298,22.92881000,1.930
System,Kepler-298
Star,Kepler-298,Kepler-298,,4465.00,0.66
Planet,Kepler-298 d,Kepler-298,Kepler-298,77.47363300,2.500
System,Kepler-299
Star,Kepler-299,Kepler-299,,5617.00,0.95
Planet,Kepler-299 b,Kepler-299,Kepler-299,2.92712800,1.320
System,Kepler-299
Star,Kepler-299,Kepler-299,,5617.00,0.95
Planet,Kepler-299 c,Kepler-299,Kepler-299,6.88587500,2.650
System,Kepler-299
Star,Kepler-299,Kepler-299,,5617.00,0.95
Planet,Kepler-299 d,Kepler-299,Kepler-299,15.05478600,1.860
System,Kepler-299
Star,Kepler-299,Kepler-299,,5617.00,0.95
Planet,Kepler-299 e,Kepler-299,Kepler-299,38.28548900,1.870
System,Kepler-30
Star,Kepler-30,Kepler-30,,5498.00,0.99
Planet,Kepler-30 b,Kepler-30,Kepler-30,29.33434000,3.900
Satellite,Kepler-30 b Sat 1a,Kepler-30 b,Kepler-30,1.050000,No
System,Kepler-30
Star,Kepler-30,Kepler-30,,5498.00,0.99
Planet,Kepler-30 c,Kepler-30,Kepler-30,60.32310500,12.300
System,Kepler-30
Star,Kepler-30,Kepler-30,,5498.00,0.99
Planet,Kepler-30 d,Kepler-30,Kepler-30,143.34394000,8.800
System,Kepler-300
Star,Kepler-300,Kepler-300,,5986.00,1.07
Planet,Kepler-300 b,Kepler-300,Kepler-300,10.44634700,1.670
System,Kepler-300
Star,Kepler-300,Kepler-300,,5986.00,1.07
Planet,Kepler-300 c,Kepler-300,Kepler-300,40.71495500,2.250
System,Kepler-301
Star,Kepler-301,Kepler-301,,5815.00,0.98
Planet,Kepler-301 b,Kepler-301,Kepler-301,2.50855300,1.350
System,Kepler-301
Star,Kepler-301,Kepler-301,,5815.00,0.98
Planet,Kepler-301 c,Kepler-301,Kepler-301,5.41902600,1.350
System,Kepler-301
Star,Kepler-301,Kepler-301,,5815.00,0.98
Planet,Kepler-301 d,Kepler-301,Kepler-301,13.75124300,1.750
System,Kepler-302
Star,Kepler-302,Kepler-302,,5740.00,1.02
Planet,Kepler-302 b,Kepler-302,Kepler-302,30.18410400,4.060
System,Kepler-302
Star,Kepler-302,Kepler-302,,5740.00,1.02
Planet,Kepler-302 c,Kepler-302,Kepler-302,127.28218400,12.450
System,Kepler-303
Star,Kepler-303,Kepler-303,M0 V,3944.00,0.57
Planet,Kepler-303 b,Kepler-303,Kepler-303,1.93705500,0.890
System,Kepler-303
Star,Kepler-303,Kepler-303,M0 V,3944.00,0.57
Planet,Kepler-303 c,Kepler-303,Kepler-303,7.06114900,1.140
System,Kepler-304
Star,Kepler-304,Kepler-304,,4731.00,0.80
Planet,Kepler-304 b,Kepler-304,Kepler-304,3.29570900,2.860
System,Kepler-304
Star,Kepler-304,Kepler-304,,4731.00,0.80
Planet,Kepler-304 c,Kepler-304,Kepler-304,5.31594600,2.170
System,Kepler-304
Star,Kepler-304,Kepler-304,,4731.00,0.80
Planet,Kepler-304 d,Kepler-304,Kepler-304,9.65347100,2.750
System,Kepler-304
Star,Kepler-304,Kepler-304,,4817.00,0.80
Planet,Kepler-304 e,Kepler-304,Kepler-304,1.49914695,1.200
System,Kepler-305
Star,Kepler-305,Kepler-305,,5117.00,0.76
Planet,Kepler-305 b,Kepler-305,Kepler-305,5.48700000,3.600
System,Kepler-305
Star,Kepler-305,Kepler-305,,5117.00,0.76
Planet,Kepler-305 c,Kepler-305,Kepler-305,8.29100000,3.300
System,Kepler-305
Star,Kepler-305,Kepler-305,,5100.00,0.85
Planet,Kepler-305 d,Kepler-305,Kepler-305,16.73866100,2.710
System,Kepler-305
Star,Kepler-305,Kepler-305,,4974.00,0.82
Planet,Kepler-305 e,Kepler-305,Kepler-305,3.20538000,1.794
System,Kepler-306
Star,Kepler-306,Kepler-306,,4954.00,0.81
Planet,Kepler-306 b,Kepler-306,Kepler-306,4.64618600,1.520
Satellite,Kepler-306 b Sat 1a,Kepler-306 b,Kepler-306,1.400000,No
Satellite,Kepler-306 b Sat 2b,Kepler-306 b,Kepler-306,1.710000,No
Satellite,Kepler-306 b Sat 3c,Kepler-306 b,Kepler-306,1.020000,Yes
System,Kepler-306
Star,Kepler-306,Kepler-306,,4954.00,0.81
Planet,Kepler-306 c,Kepler-306,Kepler-306,7.24019300,2.350
System,Kepler-306
Star,Kepler-306,Kepler-306,,4954.00,0.81
Planet,Kepler-306 d,Kepler-306,Kepler-306,17.32664400,2.470
System,Kepler-306
Star,Kepler-306,Kepler-306,,4954.00,0.81
Planet,Kepler-306 e,Kepler-306,Kepler-306,44.84097500,2.270
System,Kepler-307
Star,Kepler-307,Kepler-307,,5367.00,0.91
Planet,Kepler-307 b,Kepler-307,Kepler-307,10.42080000,2.430
System,Kepler-307
Star,Kepler-307,Kepler-307,,5367.00,0.91
Planet,Kepler-307 c,Kepler-307,Kepler-307,13.07290000,2.200
System,Kepler-308
Star,Kepler-308,Kepler-308,,5895.00,0.92
Planet,Kepler-308 b,Kepler-308,Kepler-308,9.69492800,2.120
System,Kepler-308
Star,Kepler-308,Kepler-308,,5895.00,0.92
Planet,Kepler-308 c,Kepler-308,Kepler-308,15.38231000,2.160
System,Kepler-309
Star,Kepler-309,Kepler-309,M0 V,4713.00,0.67
Planet,Kepler-309 b,Kepler-309,Kepler-309,5.92365300,1.560
System,Kepler-309
Star,Kepler-309,Kepler-309,M0 V,4713.00,0.67
Planet,Kepler-309 c,Kepler-309,Kepler-309,105.35638300,2.510
Satellite,Kepler-309 c Sat 1a,Kepler-309 c,Kepler-309,1.180000,No
Satellite,Kepler-309 c Sat 2b,Kepler-309 c,Kepler-309,0.920000,No
Satellite,Kepler-309 c Sat 3c,Kepler-309 c,Kepler-309,1.980000,No
System,Kepler-31
Star,Kepler-31,Kepler-31,,6340.00,1.21
Planet,Kepler-31 b,Kepler-31,Kepler-31,20.86130000,5.500
Satellite,Kepler-31 b Sat 1a,Kepler-31 b,Kepler-31,0.360000,No
Satellite,Kepler-31 b Sat 2b,Kepler-31 b,Kepler-31,1.730000,No
System,Kepler-31
Star,Kepler-31,Kepler-31,,6340.00,1.21
Planet,Kepler-31 c,Kepler-31,Kepler-31,42.63180000,5.300
System,Kepler-31
Star,Kepler-31,Kepler-31,,6340.00,1.21
Planet,Kepler-31 d,Kepler-31,Kepler-31,87.64510000,3.900
System,Kepler-310
Star,Kepler-310,Kepler-310,,5797.00,0.91
Planet,Kepler-310 b,Kepler-310,Kepler-310,13.93069800,1.190
System,Kepler-310
Star,Kepler-310,Kepler-310,,5797.00,0.91
Planet,Kepler-310 c,Kepler-310,Kepler-310,56.47542000,3.380
System,Kepler-310
Star,Kepler-310,Kepler-310,,5797.00,0.91
Planet,Kepler-310 d,Kepler-310,Kepler-310,92.87612500,2.470
System,Kepler-311
Star,Kepler-311,Kepler-311,,5905.00,1.08
Planet,Kepler-311 b,Kepler-311,Kepler-311,9.17609200,1.700
Satellite,Kepler-311 b Sat 1a,Kepler-311 b,Kepler-311,1.050000,No
Satellite,Kepler-311 b Sat 2b,Kepler-311 b,Kepler-311,0.510000,No
System,Kepler-311
Star,Kepler-311,Kepler-311,,5905.00,1.08
Planet,Kepler-311 c,Kepler-311,Kepler-311,19.73828600,1.430
System,Kepler-311
Star,Kepler-311,Kepler-311,,5903.00,0.97
Planet,Kepler-311 d,Kepler-311,Kepler-311,232.04032600,2.050
Satellite,Kepler-311 d Sat 1a,Kepler-311 d,Kepler-311,0.310000,No
Satellite,Kepler-311 d Sat 2b,Kepler-311 d,Kepler-311,1.610000,Yes
System,Kepler-312
Star,Kepler-312,Kepler-312,,6115.00,1.20
Planet,Kepler-312 b,Kepler-312,Kepler-312,1.77241900,1.290
System,Kepler-312
Star,Kepler-312,Kepler-312,,6115.00,1.23
Planet,Kepler-312 c,Kepler-312,Kepler-312,19.74741200,3.150
System,Kepler-313
Star,Kepler-313,Kepler-313,,5727.00,1.08
Planet,Kepler-313 b,Kepler-313,Kepler-313,14.97041800,2.530
System,Kepler-313
Star,Kepler-313,Kepler-313,,5727.00,1.08
Planet,Kepler-313 c,Kepler-313,Kepler-313,32.27327300,2.570
System,Kepler-314
Star,Kepler-314,Kepler-314,,5378.00,0.99
Planet,Kepler-314 b,Kepler-314,Kepler-314,2.46106900,0.830
System,Kepler-314
Star,Kepler-314,Kepler-314,,5378.00,0.99
Planet,Kepler-314 c,Kepler-314,Kepler-314,5.96039200,2.900
Satellite,Kepler-314 c Sat 1a,Kepler-314 c,Kepler-314,0.830000,No
System,Kepler-315
Star,Kepler-315,Kepler-315,,5796.00,0.98
Planet,Kepler-315 b,Kepler-315,Kepler-315,96.10114100,3.770
System,Kepler-315
Star,Kepler-315,Kepler-315,,5796.00,0.98
Planet,Kepler-315 c,Kepler-315,Kepler-315,265.46933500,4.150
System,Kepler-316
Star,Kepler-316,Kepler-316,,4204.00,0.59
Planet,Kepler-316 b,Kepler-316,Kepler-316,2.24050800,1.060
System,Kepler-316
Star,Kepler-316,Kepler-316,,4204.00,0.59
Planet,Kepler-316 c,Kepler-316,Kepler-316,6.82776600,1.160
System,Kepler-317
Star,Kepler-317,Kepler-317,,5497.00,0.86
Planet,Kepler-317 b,Kepler-317,Kepler-317,5.52424200,2.090
System,Kepler-317
Star,Kepler-317,Kepler-317,,5497.00,0.86
Planet,Kepler-317 c,Kepler-317,Kepler-317,8.77501000,1.720
System,Kepler-318
Star,Kepler-318,Kepler-318,,5746.00,1.02
Planet,Kepler-318 b,Kepler-318,Kepler-318,4.66271500,4.710
System,Kepler-318
Star,Kepler-318,Kepler-318,,5746.00,1.02
Planet,Kepler-318 c,Kepler-318,Kepler-318,11.81500700,3.680
System,Kepler-319
Star,Kepler-319,Kepler-319,,5526.00,0.96
Planet,Kepler-319 b,Kepler-319,Kepler-319,4.36270500,1.630
System,Kepler-319
Star,Kepler-319,Kepler-319,,5526.00,0.96
Planet,Kepler-319 c,Kepler-319,Kepler-319,6.94135700,2.630
System,Kepler-319
Star,Kepler-319,Kepler-319,,5526.00,0.96
Planet,Kepler-319 d,Kepler-319,Kepler-319,31.78192500,2.290
System,Kepler-32
Star,Kepler-32,Kepler-32,M1 V,3900.00,0.58
Planet,Kepler-32 b,Kepler-32,Kepler-32,5.90124000,2.200
System,Kepler-32
Star,Kepler-32,Kepler-32,M1 V,3900.00,0.58
Planet,Kepler-32 c,Kepler-32,Kepler-32,8.75220000,2.000
System,Kepler-32
Star,Kepler-32,Kepler-32,M1 V,3900.00,0.58
Planet,Kepler-32 d,Kepler-32,Kepler-32,22.78020000,2.700
System,Kepler-32
Star,Kepler-32,Kepler-32,M1 V,3900.00,0.58
Planet,Kepler-32 e,Kepler-32,Kepler-32,2.89600000,1.500
System,Kepler-32
Star,Kepler-32,Kepler-32,M1 V,3900.00,0.58
Planet,Kepler-32 f,Kepler-32,Kepler-32,0.74296000,0.820
System,Kepler-320
Star,Kepler-320,Kepler-320,,6435.00,1.33
Planet,Kepler-320 b,Kepler-320,Kepler-320,8.37155400,1.140
System,Kepler-320
Star,Kepler-320,Kepler-320,,6435.00,1.33
Planet,Kepler-320 c,Kepler-320,Kepler-320,17.93493700,1.370
System,Kepler-321
Star,Kepler-321,Kepler-321,,5740.00,1.03
Planet,Kepler-321 b,Kepler-321,Kepler-321,4.91537900,1.770
System,Kepler-321
Star,Kepler-321,Kepler-321,,5740.00,1.03
Planet,Kepler-321 c,Kepler-321,Kepler-321,13.09392100,2.320
System,Kepler-322
Star,Kepler-322,Kepler-322,,5388.00,0.92
Planet,Kepler-322 b,Kepler-322,Kepler-322,1.65388800,1.010
System,Kepler-322
Star,Kepler-322,Kepler-322,,5388.00,0.92
Planet,Kepler-322 c,Kepler-322,Kepler-322,4.33723400,1.670
System,Kepler-323
Star,Kepler-323,Kepler-323,,6004.00,1.02
Planet,Kepler-323 b,Kepler-323,Kepler-323,1.67832800,1.381
System,Kepler-323
Star,Kepler-323,Kepler-323,,6004.00,1.02
Planet,Kepler-323 c,Kepler-323,Kepler-323,3.55382290,1.570
System,Kepler-324
Star,Kepler-324,Kepler-324,,5194.00,0.87
Planet,Kepler-324 b,Kepler-324,Kepler-324,4.38531500,1.140
System,Kepler-324
Star,Kepler-324,Kepler-324,,5194.00,0.87
Planet,Kepler-324 c,Kepler-324,Kepler-324,51.80561200,3.150
System,Kepler-324
Star,Kepler-324,Kepler-324,,5191.00,0.84
Planet,Kepler-324 e,Kepler-324,Kepler-324,13.97939968,2.039
System,Kepler-325
Star,Kepler-325,Kepler-325,,5752.00,0.92
Planet,Kepler-325 b,Kepler-325,Kepler-325,4.54443900,2.910
System,Kepler-325
Star,Kepler-325,Kepler-325,,5752.00,0.92
Planet,Kepler-325 c,Kepler-325,Kepler-325,12.76217200,2.540
Satellite,Kepler-325 c Sat 1a,Kepler-325 c,Kepler-325,0.890000,No
System,Kepler-325
Star,Kepler-325,Kepler-325,,5752.00,0.92
Planet,Kepler-325 d,Kepler-325,Kepler-325,38.71518500,2.790
System,Kepler-326
Star,Kepler-326,Kepler-326,,5105.00,0.85
Planet,Kepler-326 b,Kepler-326,Kepler-326,2.24832900,1.520
System,Kepler-326
Star,Kepler-326,Kepler-326,,5105.00,0.85
Planet,Kepler-326 c,Kepler-326,Kepler-326,4.58035800,1.400
System,Kepler-326
Star,Kepler-326,Kepler-326,,5105.00,0.85
Planet,Kepler-326 d,Kepler-326,Kepler-326,6.76688800,1.210
System,Kepler-327
Star,Kepler-327,Kepler-327,,3799.00,0.59
Planet,Kepler-327 b,Kepler-327,Kepler-327,2.54957500,1.110
Satellite,Kepler-327 b Sat 1a,Kepler-327 b,Kepler-327,1.500000,No
